source_file_name,hospital_id,hospital_name,last_updated_on,hospital_state,license_number,payer_name,plan_name,code_type,raw_code,description,setting,modifiers,standard_charge_gross,standard_charge_discounted_cash,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_min,standard_charge_max,standard_charge_methodology,additional_payer_notes,additional_generic_notes
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Partners,Health Plan Medicaid,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,83.78,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Oscar,Commerical,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,3213,null,3213,3213,per diem,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Exchange Products,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,17641,null,5699.4,51350.81,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid Advantag Plus,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,13570,null,5699.4,51350.81,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,BCBS Healthplus Medicaid,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,157.52,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Humana,Humana,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,359.27,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Molina,HC Aff Medicaid,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,180.22,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,HARP,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,867.77,null,867.77,1561.99,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Centerlight,Managed Care,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,84.64,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,Managed Care Products,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,326.61,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Aetna,Medicare,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,79.79,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,HIV SNP,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,79.79,null,79.79,79.79,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Multiplan,Multiplan,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,460.5,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,79.79,null,79.79,79.79,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,HealthFirst,Essential Plan 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,184.8,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Agewell,Agewell,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,342.94,null,71.81,421.18,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Aetna,Commercial,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,685.88,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Magnacare,Standard,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,108.23,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,CentersPlan,Medicare Advan I SNP,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,179.54,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,HealthFirst,Exchange Risk,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,72.25,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Molina,HC Aff EP 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,278.46,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,153.45,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,HC Oxford,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,688.3,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Centerlight,Managed Care,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,167.1,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,Essential Plan 3 4,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,867.77,null,867.77,1561.99,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,BCBS Healthplus Network Individual,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,157.52,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,189.02,null,165.4,3206.34,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Nat,Assoc Letter Carriers,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,44909.82,null,44909.82,44909.82,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,Empire Plan,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,156.64,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Hamaspik,Medicare Adv,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,1120.66,null,141.77,1815.1,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Senior,Whole Health Medicare,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,527.57,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,HealthFirst,Medicare Enrollees,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,5699.4,null,5699.4,51350.81,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,HC Oxford,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,211.16,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,Essential Plan 1 2,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,1041.32,null,867.77,1561.99,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,CentersPlan,Medicare Advan I SNP,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,91.26,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,Medicare Advantage,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,153.09,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Gold Goldcare2,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,95.75,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,HIP Commerical EPO PPO,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,5498,null,2518,9347,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,HealthFirst,Exchange Risk,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,180.82,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,GHI Commercial,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,324.45,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,HealthFirst,Medicaid HARP,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,152.79,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Centivo,Centivo,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,57084.61,null,4296.35,57084.61,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicare Advantage,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,13570,null,5699.4,51350.81,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,Indemnity,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,737.75,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Essential Plan 1 2,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,79.79,null,79.79,79.79,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,CentersPlan,Medicare Advan I SNP,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,359.27,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,Essential Plan 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,189.02,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,GHI Commercial,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,79673.06,null,24034.78,79673.06,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,VNSNY,Choice Medicaid,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,505.59,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,SEIU1199,SEIU1199,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,174,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,BCBS Essential 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,157.52,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,Empire Plan,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,112.51,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid Advantag Plus,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,157.52,null,157.52,157.52,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,HIP  HMO,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,56488.99,null,24034.78,79673.06,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicaid,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,867.77,null,867.77,1561.99,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,CentersPlan,Medicare Advan I SNP,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,79.79,null,79.79,79.79,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,HARP,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,157.52,null,157.52,157.52,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Cigna,LocalPlus,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,841.81,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Essential Plan 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,153.45,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,VNSNY,Choice Medicare,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,168.55,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Oscar,Medicare,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,13570,null,13570,14927,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,Child Health Plus,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,1037.65,null,165.4,3206.34,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Aetna,Commercial,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,343.75,null,343.75,384.57,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,Select Care,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,391.93,null,83.78,1009.22,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,Medicare Advantage,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,153.09,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Centerlight,PACE,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,13909.25,null,5699.4,51350.81,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Oscar,Medicare,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,79.79,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Exchange Products,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,93.6,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MVP,Commercial,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,841.81,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,HMO SG EPO,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,2873,null,2518,9347,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,VNSNY,Choice Medicaid,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,505.59,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,WellCare,Medicare,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,93.99,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Nat,Assoc Letter Carriers,CPT,43239,UPPER GI ENDOSCOPY BIOPSY,outpatient,null,null,null,5954,null,5954,14836,case rate,null,null
